gene	Dox_6	Dox_6	Dox_6	Dox_6	Dox_6	Dox_6	Dox_6
ENSRNOG00000021001	0	1	0	1	0	0	0
ENSRNOG00000021002	0	0	1	2	1	0	1
ENSRNOG00000021003	385	406	427	318	355	333	354
ENSRNOG00000021004	108	84	101	131	77	90	98
ENSRNOG00000021005	947	1021	1120	1032	892	1009	1189
ENSRNOG00000021006	1644	1643	1655	1497	1517	1614	1653
ENSRNOG00000021007	246	257	245	292	195	196	211
ENSRNOG00000021009	22	28	12	20.99999	16	22.00003	29
ENSRNOG00000021010	356.99953	350.99983	356.00029	377.0002	383.0003	322.00033	359.00031
ENSRNOG00000021011	3	2	1	3	3	0	1
ENSRNOG00000021012	523	580	547	431	528	451	518
ENSRNOG00000021013	281	271	251	205	220	245	230
ENSRNOG00000021014	1	3	2	0	0	5	1
ENSRNOG00000021015	43	47	46	60	48	46	56
ENSRNOG00000021016	3	1	1	4	3	3	0
ENSRNOG00000021017	264	336	292	245	272	288	317
ENSRNOG00000021018	0	0	1	2	0	4	1
ENSRNOG00000021020	0	0	2	1	0	1	1
ENSRNOG00000021021	0	0	0	0	1	0	0
ENSRNOG00000021023	0	0	0	0	0	0	0
ENSRNOG00000021024	1899.004	2120.54	1900.998	1849.441	1726.462	1714.996	1735
ENSRNOG00000021025	684	655	590	616	652	500	558
ENSRNOG00000021026	838	898	742	775	668	613	743
ENSRNOG00000021027	486.9999	454.99996	487.0002	556.000000047003	420.9996	388.0004	523.0005
ENSRNOG00000021029	106	145	135	101	131	125	95
ENSRNOG00000021031	4318.003	4430.003	3987.997	4289	3523.995	3236.999	4078.001
ENSRNOG00000021032	530	560	530	572	493	460	480
ENSRNOG00000021035	13772	13563	13363	13986	12926	14047	13373
ENSRNOG00000021037	0	0	0	0	0	0	0
ENSRNOG00000021039	0	0	1	0	0	1	2
ENSRNOG00000021041	685	748	667	552	666	604	559
ENSRNOG00000021042	2931	2900	2940	2850	2633	2827	2565
ENSRNOG00000021044	1172	1322	1027	1525	1038	925	915
ENSRNOG00000021046	4	8	8	4	3	12.00005	5
ENSRNOG00000021047	1693	1978	1908	1792	1590	1596	1443
ENSRNOG00000021048	4	7	7	10	5	5	7
ENSRNOG00000021050	0	0	0	0	0	0	0
ENSRNOG00000021051	1141	1131	1086	983	1017	1012	1023
ENSRNOG00000021052	622	723	600	686	521	556	555
ENSRNOG00000021053	474	364	408	273	350	292	273
ENSRNOG00000021054	815	839	771	702	712	718	752
ENSRNOG00000021056	62.2346	83.3543	62.2333	60.2092	60.2537	75.2054	60.1616
ENSRNOG00000021057	2226	2604	2393	2380	1923	2128	2285
ENSRNOG00000021058	665	656	640	672	604	551	448
ENSRNOG00000021060	4	6	0	3	5	1	1
ENSRNOG00000021061	275	297	246	249	240	250	269
ENSRNOG00000021062	352	356	387	371	294	356	309
ENSRNOG00000021063	100	111	94	92	120	92	82
ENSRNOG00000021065	0	0	0	0	0	0	0
ENSRNOG00000021066	0	0	0	0	0	0	0
ENSRNOG00000021067	47	42	57	69	48	38	40
ENSRNOG00000021068	1116	1214	1171	1185	1064	1047	985
ENSRNOG00000021069	0	0	0	0	0	0	0
ENSRNOG00000021070	0	0	0	0	0	0	0
ENSRNOG00000021071	0	0	0	0	0	0	0
ENSRNOG00000021072	0	0	0	0	0	0	0
ENSRNOG00000021074	1	1	1	0	0	0	0
ENSRNOG00000021078	0	0	0	0	0	0	0
ENSRNOG00000021079	9694	9478	9766	8243	8649	8043	7373
ENSRNOG00000021081	471	426	462	538	421	409	393
ENSRNOG00000021082	2217	2214	2086	1970	1928	1894	2041
ENSRNOG00000021084	69	99	88	82	87	89	80
ENSRNOG00000021085	3738.997	3926.999	3374.004	4018.002	3168.998	2915.004	2777.999
ENSRNOG00000021086	231.9998	261	231.9997	176	200	204.9997	203.99951
ENSRNOG00000021087	27.0221	26.4527	27.5194	26.5398	22.6892	29.5995	34.3914
ENSRNOG00000021088	99	140.0003	138.0005	89	94	139.9998	173.9998
ENSRNOG00000021090	13239	13595	12297	13622	10930	12301	13157.8
ENSRNOG00000021091	66	68	39	80	62	53	49
ENSRNOG00000021092	250	262	274	318	214	231	244
ENSRNOG00000021093	5	11	10	15	5	10	7
ENSRNOG00000021095	7.81172	18.9149	26	4	20.8626	44.9142	42.8965
ENSRNOG00000021096	364	413	366	346	288	319	293
ENSRNOG00000021097	23.00003	25	37	22.99997	29	26	39
ENSRNOG00000021098	98	144	135	100	115	149	168
ENSRNOG00000021099	289	250	273	291	274	191	211
ENSRNOG00000021100	26	23	31	24	20	28	24
ENSRNOG00000021101	623	689	612	508.9994	542	549.001	591.0003
ENSRNOG00000021102	1557	1514.001	1599.9984	1811.003	1435.002	1172	1098.999
ENSRNOG00000021103	23.0000390945	19.00001	18.00001	27.99998	9	16	9
ENSRNOG00000021104	1022	970	988	792	873	892	799
ENSRNOG00000021105	57	104	86	127	69	89	66
ENSRNOG00000021106	1139	1079	974	845	1040	826	936
ENSRNOG00000021108	24.0148	20.56069	21.5676	20.6181	27.5258	22.1437	14.64164
ENSRNOG00000021109	36	53	41	25	36	32	35
ENSRNOG00000021110	674	632	673	635	579	447	384
ENSRNOG00000021113	768.578	799.237	741.514	679.809	676.869	638.027	624.283
ENSRNOG00000021116	0	0	0	0	0	3	1
ENSRNOG00000021117	1036	959	883	823	859	913	962
ENSRNOG00000021118	3909	3982	3363	3934	3309	3012	3099
ENSRNOG00000021119	193	200	194	208	199	192	232
ENSRNOG00000021120	613	645	681	532	588	627	718
ENSRNOG00000021123	9.36409	8.25613	13.4379	9.28596	12.4329	13.4455	17.6494
ENSRNOG00000021125	3733	3496	3745	3453	3552	3435	3468
ENSRNOG00000021128	138	136	120	153	139	103	94
ENSRNOG00000021129	1087.9992	1142.0001	1071.0004	1252.9998	947.0008	971.0004	934.0005
ENSRNOG00000021130	541	599.9998	506	590	412.0001	419.0005	426
ENSRNOG00000021131	787	767	785	765	665	692	793
ENSRNOG00000021132	1158	1146	1188	1048	977	1026	1194
ENSRNOG00000021133	1289.7164	1384.6999	1402.226	1466.023	1292.8528	1195.3099	1174.337
ENSRNOG00000021134	9	14	6	8	3	7	6
ENSRNOG00000021137	328.0002	328.0002	290.9997	308	275.0004	268.9999	214
ENSRNOG00000021138	1065.11981	1158.5272	1121.3896	1060	960.27354	936.3984	934.23286
ENSRNOG00000021139	1829.002	1801.997986	1812.0037	2133.001	1655.003	1568.998	1425.0019
ENSRNOG00000021140	40	40	18	23	37	33	22
ENSRNOG00000021143	1115.878	1118.468	1205.615	1243	951.727	964.601	1086.768
ENSRNOG00000021144	692	826	758	816	691	707	720
ENSRNOG00000021145	786	885	863	854	716	770	856
ENSRNOG00000021147	767	854	726	645	736	717	793
ENSRNOG00000021149	6	13	4	8	5	4	16
ENSRNOG00000021150	731	827	671	709	662	708	705
ENSRNOG00000021151	3649	3869	4438	4289	3591	3858	3549
ENSRNOG00000021153	735	750	771	779	678	727	754
ENSRNOG00000021155	674	604	596	528	645	538	537
ENSRNOG00000021156	1526.14	1701.91	1689.46	2022.1	1433.59	1427.66	1499.55
ENSRNOG00000021157	135	124	121	95	92	105	111
ENSRNOG00000021158	191	188	198	171	167	162	212
ENSRNOG00000021159	0	1.00363	1.00615	0	1.00465	0	0
ENSRNOG00000021160	0	0	0	0	0	1	0
ENSRNOG00000021161	159.821	145.064	144.959	171.825	160.796	137.438	125.322
ENSRNOG00000021164	4408	4387	4370	4421	3976	3806	4089
ENSRNOG00000021166	2089	2066	1741	1702	1567	1295	1246
ENSRNOG00000021168	4528	4897	5486	4481	4458	4619	3943
ENSRNOG00000021170	710	757.0004	720	594.0004	661.9996	664.0004	745
ENSRNOG00000021173	478	515	508	468	449	560	552
ENSRNOG00000021174	797	753	714	911	663	772	730
ENSRNOG00000021175	2644	2718	2753.02	2802.36	2484	2356.32	2656.94
ENSRNOG00000021176	222	220	210	155	173	200	160
ENSRNOG00000021177	14519	15260	15775	14203	13420	14646	15243
ENSRNOG00000021179	460	478	458	408	391	355	379
ENSRNOG00000021181	1145	1156	1118	1192	954	987	934
ENSRNOG00000021182	294	276	286	180	276	255	238
ENSRNOG00000021183	316.785	316.555	314.977	356.627	312.477	213.358	255.581
ENSRNOG00000021184	775	820	650	833	657	602	573
ENSRNOG00000021185	303	336	393	359	292	318	390
ENSRNOG00000021186	0	1	0	0	0	0	0
ENSRNOG00000021198	324.387	380.256	406.634	435.645	306.685	378.244	357.581
ENSRNOG00000021199	61.00003	47.00004	53	44	47	48.99995	43
ENSRNOG00000021200	538.128	597.358	594.149	264.607	476.87	616.536	806.757
ENSRNOG00000021201	2244	2258	2273	2625	1908	1732	1929
ENSRNOG00000021202	3912	4418	4326	4111	3456.005	3692.005	3949
ENSRNOG00000021203	395	457	347	499	377	397	403
ENSRNOG00000021206	449.9999	464.9996	470	366.99983	481.000000061645	433.9996	509
ENSRNOG00000021207	1.67396	3.01537	0	2.01451	2	6.01471	3.16786
ENSRNOG00000021209	245.00037	313.0004	278.00044	286.9996	297.99951	268	254.99969
ENSRNOG00000021213	1529.45	1569.43	1552.15	1320.65	1351.51	1328.29	1453.17
ENSRNOG00000021215	1481	1577	1646	1576	1451	1567	1665
ENSRNOG00000021216	565.454	470.56	486.597	482.525	471.278	480.628	536.4
ENSRNOG00000021217	16	29	25	15	13	10	14
ENSRNOG00000021218	1916.995	1986.004	1705.999	1571.002	1652.998	1373.003	1793
ENSRNOG00000021220	456	392	315	339	372	319	355
ENSRNOG00000021221	517	553	604	678	482	451.0004	503
ENSRNOG00000021222	691	782	676	788	622	669	635
ENSRNOG00000021223	1532.0033	1556.996	1535.9951	1390.9985	1381.9969	1433	1532.0014
ENSRNOG00000021224	985	987	967	1050	979	998	1034
ENSRNOG00000021225	0	0	1	2	0	1	0
ENSRNOG00000021229	1	0	1	1	0	1	0
ENSRNOG00000021230	255	240	212	235	227	203	205
ENSRNOG00000021231	81	110	83	98	100	87	64
ENSRNOG00000021232	1108	1110	1124	1132	993	1082	1020
ENSRNOG00000021233	2017	2166	2375	1932	1940	2034	2092
ENSRNOG00000021234	297	334	277	248	261	243	217
ENSRNOG00000021237	765	905	727	927	676	676	537
ENSRNOG00000021240	2303	2527	2312	2101	2200	2177	2014
ENSRNOG00000021241	43	40	34	68	33	37	30
ENSRNOG00000021242	1056	1087	1013	702	1013	929	888
ENSRNOG00000021243	18.1838	27.70779	24.96528	28.4409	15.7313	13.7347	20.0309
ENSRNOG00000021244	73	86	67	70	61	76	52
ENSRNOG00000021245	255.9995	354.9999	325.0001	401.5596	309.9995	294.0001	360.0003
ENSRNOG00000021247	94	119	129	72	99	108	105
ENSRNOG00000021248	414	402	431	447	358	394	378
ENSRNOG00000021249	74	102	97	99	96	70	58
ENSRNOG00000021250	18	15	9	17	21	12	13
ENSRNOG00000021255	431.272	388.587	344.244	313.842	328.72	299.17	236.63
ENSRNOG00000021256	148	151	155	118	101	110	110
ENSRNOG00000021259	6132	5614	5719	4212	5065	4781	3323
ENSRNOG00000021260	18	18	13	14	12	8	7
ENSRNOG00000021261	34	55.3881	42.2458	45.6534	44	43.7374	38.016
ENSRNOG00000021262	572	573	507	532	432	462	473
ENSRNOG00000021263	485.816	434	495	621	429	459.819	417
ENSRNOG00000021264	2647	2622	2873	2492	2429	2491	2297
ENSRNOG00000021265	319	331	266	286	243	229	267
ENSRNOG00000021266	6	6	2	1	2	3	1
ENSRNOG00000021268	15	11	9	7	10	10	9
ENSRNOG00000021269	0	0	1	1	0	0	0
ENSRNOG00000021270	413	443	508	585	411	401	373
ENSRNOG00000021272	137	142	160	153	130	121	94
ENSRNOG00000021273	441	530	542	538	490	469	461
ENSRNOG00000021274	19.2271	13.0648	23.232	13.1872	9.13644	14.4403	14.2743
ENSRNOG00000021276	260	241	266	313	196	202	163
ENSRNOG00000021285	909	1115	787	561	725	650	819
ENSRNOG00000021287	275	296	285	262	232	227	218
ENSRNOG00000021289	457	531	448	524	376	401	470
ENSRNOG00000021290	0	0	0	0	0	0	0
ENSRNOG00000021292	536.064	551.29	593.602	604.069	549.883	509.93	547.148
ENSRNOG00000021294	2	1	0	2	1	0	1
ENSRNOG00000021295	792	827	846	818	713	671	700
ENSRNOG00000021298	850	941	856	830	762	807	951
ENSRNOG00000021302	7	6	7	4	3	4	6
ENSRNOG00000021303	211	186	200	203	181	163	196
ENSRNOG00000021310	1	3	2	2	1	0	0
ENSRNOG00000021312	732	800.932	712.307	724.602	595.686	636.99979	671.975
ENSRNOG00000021313	0	0	0	1.000000208872	0	0	0
ENSRNOG00000021314	1617	1505	1475	1741	1479	1380	1134
ENSRNOG00000021316	1128	1220	1278	894	980	1050	1191
ENSRNOG00000021317	6163	6383	7001	5722	5951	6524	6644
ENSRNOG00000021318	962.518	1154.22	813.814	906.679	743.203	683.262	971.499
ENSRNOG00000021323	62	66	63	44	53	50	53
ENSRNOG00000021324	23.99997	47	41	46	35	30.99999	33
ENSRNOG00000021329	0	0	0	0	0	0	0
ENSRNOG00000021330	544	628	578	596	480	467	487
ENSRNOG00000021332	0	0	0	0	0	0	0
ENSRNOG00000021334	7	14	15	11	18	12	8
ENSRNOG00000021338	4679.97	4480	4088	3320	3886	3513	2980
ENSRNOG00000021345	17.6433	6.42075	8.39878	15.8906	16.7528	23.2965	10.9052
ENSRNOG00000021347	61	82	69	55	46	68	44
ENSRNOG00000021355	41	27	24	33	37	26	45
ENSRNOG00000021357	3.05282	3.5468	0	2.12015	3.06399	2.04577	2.67934
ENSRNOG00000021359	635.441	671.287	681.805	663	566.671	605.74	593.804
ENSRNOG00000021364	0	0	0	0	0	0	0
ENSRNOG00000021365	205.871	247.629	211.982	216.642	210.018	211.929	181.93
ENSRNOG00000021366	0	0	0	0	0	0	0
ENSRNOG00000021370	80	95	112	79	93	95	91
ENSRNOG00000021379	439	349	368	379	324	350	345
ENSRNOG00000021380	43	57	60	58	51	67	131
ENSRNOG00000021381	25	18	36	16	34	24	26
ENSRNOG00000021384	57	93	64	66	53	47	59
ENSRNOG00000021390	134	143	127	96	98	107	101
ENSRNOG00000021392	1242	1302	1252	1318	1165	1173	1157
ENSRNOG00000021395	4.7943	1.18588	3.58582	3.5949	0	4.79861	3.59874
ENSRNOG00000021397	0	0	0	0	0	0	0
ENSRNOG00000021399	434	479	509	489	421	455	443
ENSRNOG00000021400	14	28	14	9	22	22	28
ENSRNOG00000021401	13	13	8	12	9	10	6
ENSRNOG00000021402	78	70	68	66	72	63	74
ENSRNOG00000021403	1539	1595	1411	1426	1263	1078	963
ENSRNOG00000021405	0	0	1	0	0	0	0
ENSRNOG00000021406	0	1.00762	0	2.01434	3.01741	1.00698	2.01515
ENSRNOG00000021410	4	10	2	1	2	3.000001	6
ENSRNOG00000021411	1	1	3	0	4	2	0
ENSRNOG00000021412	337.99948	426.9995	461.00086	426.99978	375.999758867	371.0003	391.9996
ENSRNOG00000021420	37	59	27	43	29	34	47
ENSRNOG00000021424	10	9	1	7	2	9	9
ENSRNOG00000021425	0	0	0	0	0	0	0
ENSRNOG00000021430	0	0	0	0	0	0	0
ENSRNOG00000021433	1116.99	1093.32	1196.23	1188.12	1031.84	1048.62	692.582
ENSRNOG00000021434	32	25	33	39	24	28	27
ENSRNOG00000021435	2.00405	1.00191	0	0	0	0	1
ENSRNOG00000021437	10214	10554	4061	9620	7081	3545	2348
ENSRNOG00000021438	4769.45	4395.77	4695.81	4720.26	4003.03	3848.15	2521
ENSRNOG00000021440	1193	1278	1121	1090	1078	1018	1051
ENSRNOG00000021441	277	260	205	345	169.0000380329	164.0000197692	138.0000049375
ENSRNOG00000021442	249	240	278	249	238	279	271
ENSRNOG00000021445	3	0	3	2	2	1	2
ENSRNOG00000021447	181	143	138	154	146	151	140
ENSRNOG00000021452	0	0	0	0	0	0	0
ENSRNOG00000021463	110	115	103	118.99984	69	67	103
ENSRNOG00000021468	1	1	0	2	0	1	2
ENSRNOG00000021469	131.433	172.874	170.583	214.744	162.059	148.857	156.952
ENSRNOG00000021470	0	0	0	0	0	0	0
ENSRNOG00000021472	0	0	0	0	0	0	0
ENSRNOG00000021473	0	0	0	0	0	0	0
ENSRNOG00000021474	2	5	3	0	7	5	3
ENSRNOG00000021475	282.156	300.733	316.956	280.544	286.874	282.022	272.386
ENSRNOG00000021478	272	286	258	187.0002	313	239.0004	218.0004
ENSRNOG00000021480	50	54	42	59	25	63	48
ENSRNOG00000021484	0	3.5872	0	4.72543	3.47399	0	0
ENSRNOG00000021485	0	0	0	0	0	0	0
ENSRNOG00000021490	0	0	0	0	0	0	0
ENSRNOG00000021492	3071.77	3060.52	3216.23	2657.85	2574.11	2594.87	3115.58
ENSRNOG00000021493	9	12	16	23	12	14	19
ENSRNOG00000021497	329	322	301	219.0005	286.0002	283	294
ENSRNOG00000021499	0	0	1	0	1	1	0
ENSRNOG00000021507	0	0	0	0	0	0	0
ENSRNOG00000021510	25	31	24	15	44	26	34
ENSRNOG00000021513	11	12	20	7	13	14	10
ENSRNOG00000021517	65	74	65	58	63	59	64
ENSRNOG00000021518	57.844	62.786	57.349	51.6103	56.4311	49.8258	48.7396
ENSRNOG00000021521	7	5	13	19	13	5	6
ENSRNOG00000021524	5	1	2	5	2	3	2
ENSRNOG00000021525	215	335	268	312	230	305.045	285
ENSRNOG00000021526	70	90	94	108	81	89	88
ENSRNOG00000021528	798	826	751	714	795	713	774
ENSRNOG00000021533	0	0	1	0	0	0	0
ENSRNOG00000021536	23	25	9	13	8	12	11
ENSRNOG00000021540	47	63	57	42	47	46	29
ENSRNOG00000021546	0	2	0	0	0	0	1
ENSRNOG00000021547	0	0	0	0	0	0	0
ENSRNOG00000021548	482	502	505	442	442	419	417
ENSRNOG00000021551	18	35	15	35	16	17	25
ENSRNOG00000021552	68	140	73	83	77	82	92
ENSRNOG00000021553	106	111	62	44	78	65	69
ENSRNOG00000021555	142.764	108.785	155.476	124.028	124.844	103.147	88.2546
ENSRNOG00000021557	0	0	0	0	0	0	0
ENSRNOG00000021560	23.859	29.9979	24.3335	24.1148	28.9543	17.5978	24.2264
ENSRNOG00000021569	132	117	114	106	91	100	67
ENSRNOG00000021573	500.03	572.228	502.175	400.286	449.822	417.826	363.249
ENSRNOG00000021575	0	0	0	0	0	0	0
ENSRNOG00000021578	71	86	106	72	76	89	62
ENSRNOG00000021579	930	994	1025	817	881	892	766
ENSRNOG00000021581	839.188	992.1871	758.101	924.089	697.263	697.081	723.828
ENSRNOG00000021584	21.2972	16.7744	27.3403	30.8664	24.6301	30.6214	25.2395
ENSRNOG00000021586	11	9	13	5	11	5	6
ENSRNOG00000021589	109	167.006	132.022	130.005	136	152	122.022
ENSRNOG00000021602	61	67	72	63	58	62	69
ENSRNOG00000021609	56	51.6108	51	48	31	43	53
ENSRNOG00000021611	619	621.0001	534.0003	436.99957649	520	507.0002542	496
ENSRNOG00000021614	887.9999	918.9995	830.0007	1042.0003	862.0007	633.99992	730.0005
ENSRNOG00000021615	222.0001	206.9999	162.0004	202.0001	198	163.9995	225.9999
ENSRNOG00000021619	0	0	0	0	1	0	0
ENSRNOG00000021628	82	90	80	85	60	79	75
ENSRNOG00000021637	2017	2660	2550	2150	2087	2309	2225
ENSRNOG00000021638	4128	4258	4718	4033	3922	4311	4055
ENSRNOG00000021644	48.0316	56	51	33	52	49	38
ENSRNOG00000021656	0	2	4	1	1	0	1
ENSRNOG00000021657	56	60	44	51	48	31	63
ENSRNOG00000021658	0	0	0	0	0	0	0
ENSRNOG00000021659	32.99996	48.99996	23.00004	21	22.00004	19.99996	33
ENSRNOG00000021660	289	331	299	285	278	328	372
ENSRNOG00000021663	71.3285	67.9571	80.1305	78.8843	91.9196	77.6129	49.4768
ENSRNOG00000021669	1332	1508	1592	1369	1458	1355	1378
ENSRNOG00000021670	490	635	415	445	427	405	461
ENSRNOG00000021671	103	115	89	119	86	72	78
ENSRNOG00000021674	1.00092	0	0	1.00274	0	1	0
ENSRNOG00000021678	1023	1053	999	1544	916	1003	988
ENSRNOG00000021680	63	69	66	98	70	76	103
ENSRNOG00000021681	530	782	700	794	590	685	640
ENSRNOG00000021682	1473.0046	1493.00083	1471.9969	1286	1193.9988	1197.0018	1212.00107
ENSRNOG00000021685	19	24	25	26	16	21	20
ENSRNOG00000021688	0	1.03505	0	1.0369	0	0	0
ENSRNOG00000021689	649.9997	647.0003	567	598.0004	508.0002	537.9999	515.00026
ENSRNOG00000021691	554	588	515	555	478	426	527
ENSRNOG00000021693	351.675	383.2	345.212	294.005	300.448	334.585	356.777
ENSRNOG00000021695	0	0	0	0	1	0	0
ENSRNOG00000021702	288.27817	289.26664	301.35398	252.21612	286.30544	260.382	340.45018
ENSRNOG00000021704	16	11	16	10	12	13	17
ENSRNOG00000021705	694	707	600	653	534	637	655
ENSRNOG00000021712	239.2652	292.3438	232.7832	294.7768	241.514	216.5323	277.577
ENSRNOG00000021713	446.0001	519.9999	445	440.0002	463.9998	376.00049	332.00045
ENSRNOG00000021714	1	1	3	1	3	2	3
ENSRNOG00000021718	189	271	196	210	185	157	202
ENSRNOG00000021719	588.68331	795.0204	737.8548	611.63603	679.49811	748.17707	918.14504
ENSRNOG00000021723	1.03655	1.02705	2.06319	0	2.08088	1.0313	4.17041
ENSRNOG00000021724	12	8	12	4	5	7	11
ENSRNOG00000021725	4904.145	5098.985	4405.153	4643.412	3966.466	4241.839	4025.449
ENSRNOG00000021726	243.5516	331.7318	267.963	224.273	245.8985	230.8715	223.5861
ENSRNOG00000021727	0	0	0	0	0	0	0
ENSRNOG00000021729	39	55	62	74	53	59	57
ENSRNOG00000021731	246.244	218.873	200.068	202.067	221.43	217.711	159.501
ENSRNOG00000021732	743	770	757.503	784	625	540.446	663
ENSRNOG00000021735	51	92	86	54	49	128	183
ENSRNOG00000021745	1	3	1	1	2	3	3
ENSRNOG00000021748	1012.9991	1184.9997	1230.999	1075.9999	961.9998	1069.0001	894.9996
ENSRNOG00000021750	718	634	670	616	568	513	444
ENSRNOG00000021751	34.1144	33.0982	37	43	30.3207	33.1505	30.1163
ENSRNOG00000021752	181	206	167	149	155	155	108
ENSRNOG00000021758	1750.9855	2142.0331	1972.7676	1765.0153	1661.6665	1957.7238	1877.5415
ENSRNOG00000021763	1	2	0	0	1	0	0
ENSRNOG00000021765	102	105	100	102	106	95	72.00001
ENSRNOG00000021766	0	0	0	0	0	0	0
ENSRNOG00000021771	8	4	9.0000000463782	8	6	5.000000026468	2
ENSRNOG00000021773	938	1038	927	963	939	828	793
ENSRNOG00000021776	231	303	298	274	242	280	279
ENSRNOG00000021780	429	451	384	370	340	343	432
ENSRNOG00000021781	940.377	1010.79	974.861	689.031	834.748	807.156	1080.94
ENSRNOG00000021782	0	0	0	0	0	2	0
ENSRNOG00000021787	285	350	280	326	278	248	226
ENSRNOG00000021789	1	0	0	1	1	0	0
ENSRNOG00000021791	0	0	0	0	0	0	0
ENSRNOG00000021792	0	0	1	0	0	2	0
ENSRNOG00000021793	100	108	99	124	89	98	88
ENSRNOG00000021794	584	472	544	496	516	456	458
ENSRNOG00000021795	13	9.00000246	8	17.00001	5	11	13
ENSRNOG00000021796	14	16	16	33	13	7	3
ENSRNOG00000021798	0	0	0	0	1	0	0
ENSRNOG00000021799	0	0	0	0	0	0	0
ENSRNOG00000021800	10	11	5	4	7	8	6
ENSRNOG00000021802	90	86	96	70	114	67	104
ENSRNOG00000021805	341	350	359	388	358	315	415
ENSRNOG00000021808	3994.67	3986.9	3908.01	3278.15	3464.29	3680.34	4104.35
ENSRNOG00000021811	0	0	0	0	0	0	0
ENSRNOG00000021812	610	581	572	632	574	504	396
ENSRNOG00000021814	21	10	20	20	19	18	26
ENSRNOG00000021815	999.0866	1110.0052	947.7427	1128.65357	887.6685	908.9058	801.429
ENSRNOG00000021817	34	46	39	28	38	33	37
ENSRNOG00000021823	3	0	2	5	0	1	1
ENSRNOG00000021824	980.99955	958	953.9998	955.9999	936.00004	845.0002	769.0002
ENSRNOG00000021828	2052	1796	1804	2000	1912	1656	1699
ENSRNOG00000021831	5	20	7	9	14	14	11
ENSRNOG00000021833	1	0	0	1	2	5	2
ENSRNOG00000021839	66	94	89	86	67	49	63
ENSRNOG00000021840	55	56	53	64	39	64	64
ENSRNOG00000021843	0	0	0	0	0	1.00082	1.00047
ENSRNOG00000021847	225.25	260.188	289.779	273.13	253.94	268.597	229.27
ENSRNOG00000021851	0	0	1	0	1	0	0
ENSRNOG00000021855	111	135	121	104	108	109	160
ENSRNOG00000021856	4	6	3	8	5	11	5
ENSRNOG00000021866	1164	1298	1277	1583	1078	1251	1284
ENSRNOG00000021867	0	0	0	1	0	1.00149	0
ENSRNOG00000021871	2571	2820	2140	2744	2197	2054	1911
ENSRNOG00000021872	291	246	224	280	216	249	263
ENSRNOG00000021881	3159.55	3555.86	3966.56	3177.3	3086.55	3438.94	3415.6
ENSRNOG00000021882	2202	2236	2269	2031	2059	2031	2166
ENSRNOG00000021885	0	0	0	0	0	0	0
ENSRNOG00000021886	470.9998	402.9999	397.9997	511.0005	403.0004	310.9997	390.9999
ENSRNOG00000021887	109	152	135	168.9998	134	115	136.9997
ENSRNOG00000021890	710	655	653	623	615	612	669
ENSRNOG00000021891	645	703	535	534	472	393	514
ENSRNOG00000021892	0	1	1	0	0	1	0
ENSRNOG00000021896	1	0	1.10879	1.04883	0	1.12892	0
ENSRNOG00000021898	1	5	1	1	3	0	0
ENSRNOG00000021899	1391	1318	1335	1259	1193	1087	1215
ENSRNOG00000021900	54.1812	80.863	69.1341	110.324	78.813	67.903	75.5409
ENSRNOG00000021902	38	25	26	27	15	20	12
ENSRNOG00000021903	253	340	355	312	252	284	293
ENSRNOG00000021904	287	337	232	277.44	225	207	238
ENSRNOG00000021910	1	2	1	2	1	3	1
ENSRNOG00000021911	335	353	399	344	339	323	380
ENSRNOG00000021912	3	11	2	5	5	1	4
ENSRNOG00000021913	0	0	0	0	0	0	0
ENSRNOG00000021916	502.274	451.35	548.086	381.837	473.524	471.238	466.258
ENSRNOG00000021918	666.00002	789	772.99954	754	617	754	778.99979
ENSRNOG00000021919	327	305	279	266	257	258	228
ENSRNOG00000021920	0	0	0	0	0	0	0
ENSRNOG00000021924	0	0	0	0	0	0	0
ENSRNOG00000021931	670.986	898.831	805.48	836.369	784.603	803.545	803.166
ENSRNOG00000021938	5	4	5	3	1.999996	2	2
ENSRNOG00000021943	0	3	2	1	0	1	7
ENSRNOG00000021945	23	24	26	12	27	17	19
ENSRNOG00000021946	4	2	1	0	2	1	0
ENSRNOG00000021949	0	0	0	0	0	0	0
ENSRNOG00000021953	1	3	1	0	0	1	3
ENSRNOG00000021954	563.298	797.54	610.28	802.709	636.12	670.16	669.477
ENSRNOG00000021960	597.176	628.82	795.56	565.081	629.808	628.021	686.12
ENSRNOG00000021962	1356	1415	1246	1435	1160	1067	1064
ENSRNOG00000021966	109	144	102	107	125	84	95
