gene	DMSO2_6	DMSO2_6	DMSO2_6	DMSO2_6	DMSO2_6	DMSO2_6	DMSO2_6
ENSRNOG00000024766	2.9999956314	0	1.00000049733	1.00000039094	2	1	3
ENSRNOG00000024779	2305.31	2357.28	2395.54	2620	2307.51	2259.8	1836.12
ENSRNOG00000024780	266.225	313.459	259.144	354.37	292.965	265.456	264.326
ENSRNOG00000024785	0	0	0	0	0	0	1
ENSRNOG00000024786	609	705	620	738	589	627	674
ENSRNOG00000024788	0	0	0	0	0	0	0
ENSRNOG00000024789	18.476	6.84833	9.93813	10.0541	14.4942	17.8338	11.5983
ENSRNOG00000024793	101	117	104	145	116	104	105
ENSRNOG00000024794	205.778	195	205.8	252.034	231.279	200.447	162
ENSRNOG00000024795	135	130	123	147	167	157	129
ENSRNOG00000024796	1377	1380	1330	1401	1278	1253	1336
ENSRNOG00000024798	158	125	139	184	139	140	133
ENSRNOG00000024801	315	325	304	395	330	350	334
ENSRNOG00000024808	1349.002	1267	1258	1365	1264	1175	1233
ENSRNOG00000024809	889	1045	919	982	848	953	1028
ENSRNOG00000024813	161	184	146	167	139	149	148
ENSRNOG00000024815	2	1	2	0	2	1	3
ENSRNOG00000024818	688	732	716	713	590	614	701
ENSRNOG00000024824	6	1	1	1	6	1	3
ENSRNOG00000024825	10	9	9	10	14	16	10
ENSRNOG00000024829	0	0	1.34725	0	1.364	1.38495	0
ENSRNOG00000024832	1	0	0	2	0	0	1
ENSRNOG00000024837	0	0	0	0	0	0	0
ENSRNOG00000024838	2	0	0	1	0	1	0
ENSRNOG00000024839	874	920	885	788	753	829	852
ENSRNOG00000024843	0	0	0	0	0	0	1
ENSRNOG00000024844	0	0	0	0	0	0	0
ENSRNOG00000024845	1029.0002	1092.0045	1087.9995	1033.9654	862.9995	826	1003.0001
ENSRNOG00000024846	822	947	793	776	743	746	729
ENSRNOG00000024848	1	0	0	0	0	0	0
ENSRNOG00000024849	669.492	676.466	623.475	859.514	697.234	717.253	576.669
ENSRNOG00000024852	3682	3472	3591	4114	3581	3167	2727
ENSRNOG00000024863	408	506	452	593	480	523	444
ENSRNOG00000024867	484	565	508	549	543	497	519
ENSRNOG00000024870	6	14	15	12	13	11	9
ENSRNOG00000024874	813.000139537	854.0000054382	850.999501	933.000000164969	800.999716458	763.00000775192	882.000000109232
ENSRNOG00000024877	0	0	0	0	0	0	0
ENSRNOG00000024878	28	25	24	42	27	24	27
ENSRNOG00000024879	721	850	674	954	843	790	751
ENSRNOG00000024880	3	2	1.5	1.5	1	0.5	1
ENSRNOG00000024882	0	0	0	1	0	0	0
ENSRNOG00000024884	0	0	0	0	0	0	0
ENSRNOG00000024885	26.99999	38.99999	26	30.00005	28	27.99996	33
ENSRNOG00000024886	1066	1177	1142	1365	1204	1172	1005
ENSRNOG00000024889	0.160856	0.131965	0.151355	0.0770693	126.182	0.274194	251.712
ENSRNOG00000024899	11	12	12	20	14	14	12
ENSRNOG00000024903	0	0	0	0	1	0	0
ENSRNOG00000024904	4	5	2	3	2	4	2
ENSRNOG00000024905	2	6	1	5	6	2	6
ENSRNOG00000024907	2426.561	2677.388	2447.583	3686.723	3085.812	2994.364	2259.663
ENSRNOG00000024917	1	1	3	7	0	1	1
ENSRNOG00000024918	57	60	57	55	46	53	66
ENSRNOG00000024922	28	17	16	29	23	24	27
ENSRNOG00000024923	342	307	319	332	285	297	247.9998
ENSRNOG00000024924	1037	943	1009	1013	965	916	929
ENSRNOG00000024928	0	0	0	0	0	0	0
ENSRNOG00000024929	458	505	525	550	447	500	453
ENSRNOG00000024930	896	942	856	912	871	837	910
ENSRNOG00000024931	26	23	21	21	8.000004	27	23
ENSRNOG00000024934	467	534	631	671	562	648	516
ENSRNOG00000024945	300	331	281	386	319	353	255
ENSRNOG00000024947	0	0	1	1	0	0	2
ENSRNOG00000024952	114.235	139.823	106.814	171.634	143.377	139.486	119.475
ENSRNOG00000024953	143.908	155	176.621	232.612	202	213	144.452
ENSRNOG00000024954	1.03478	3.26122	2.06553	1.04363	4.32477	5.00001	9.98498
ENSRNOG00000024955	971	967	960	1080	1027	958	834
ENSRNOG00000024957	3	1.00856	2.01582	0	0	2.01009	2.01067
ENSRNOG00000024960	34.3574	29.63	46.5464	67.3653	52.5854	31.8283	48.9626
ENSRNOG00000024961	123	133	139	144	136	166	122
ENSRNOG00000024964	478	547.76	533.603	807.71	581.81	629.59	489.64
ENSRNOG00000024967	2016.73	2057.13	2220.71	2025.23	1783.13	1818.88	1898.41
ENSRNOG00000024969	1	0	0	0	1	0	0
ENSRNOG00000024972	1422	1514	1240	1583	1459	1458	1403
ENSRNOG00000024975	12	7	9	6	8	14	20
ENSRNOG00000024986	0	2	1	0	2	1	1
ENSRNOG00000024990	5.05669	1.00908	0	2.02197	4.02754	0	2.02438
ENSRNOG00000024991	0	0	0	0	0	0	0
ENSRNOG00000024998	254	312	321	432	381	373	266
ENSRNOG00000025000	947.0003	1084.00467	868.0003	1289.9991	1060.0004	1076.9994	934
ENSRNOG00000025001	3832.7754	4560.7639	3887.7874	5013.7432	4560.7559	4545.4961	4535.7928
ENSRNOG00000025003	71	111	61	97	98	74	78
ENSRNOG00000025005	6	4	8	10	7	6	2
ENSRNOG00000025011	2190.995	2219.002	1951.004	2846.998	2421.996	2325.002	1798
ENSRNOG00000025012	0	0	0	0	0	0	0
ENSRNOG00000025014	15.4947	7.22729	5.19076	7.23858	6.211	11.4118	10.3487
ENSRNOG00000025023	1076.872	1046.162	1014.719	1213.149	1180.069	1124.754	1065.745
ENSRNOG00000025025	881	893	985	985	924	912	838
ENSRNOG00000025028	595	727	688	854	679	830	607
ENSRNOG00000025030	311.037	348.197	282.881	384.63	325.201	343.888	301.085
ENSRNOG00000025031	0	0	0	0	0	0	0
ENSRNOG00000025034	423	523	418	469	441	431	417
ENSRNOG00000025037	0	1	0	0	0	0	1
ENSRNOG00000025040	1192	1149	1226	1255	1034	1100	1236
ENSRNOG00000025042	665	764	594	1017	918	854	607
ENSRNOG00000025046	0	0	0	0	0	0	0
ENSRNOG00000025049	0	0	0	1	0	0	0
ENSRNOG00000025051	110	94	91.00004	90	93	104	83.00005
ENSRNOG00000025052	345	353	329	353	361	315	322
ENSRNOG00000025053	3037	4852	2730	6914	5734	6098	3914
ENSRNOG00000025055	37.0052	41.2422	20.2244	28.8647	40.2534	43.225	32.5181
ENSRNOG00000025059	1	0	0	2	3	0	2
ENSRNOG00000025060	65	60	60	37	36	47	47
ENSRNOG00000025061	445	444	372.0003	531	436	468	403
ENSRNOG00000025065	33	47	36	61	39	50	42
ENSRNOG00000025067	257	232	226	288	242	236	263
ENSRNOG00000025069	0	4	6	5	6	6	4
ENSRNOG00000025071	1227	1306	1099.378	1623	1445	1439	1227.292
ENSRNOG00000025074	0	2	1	0	0	0	0
ENSRNOG00000025075	220.9998	218.0002	247	278	207.9997	249.9996	255.0003
ENSRNOG00000025076	4242	4330	4280	4984	4492	4340	3484
ENSRNOG00000025079	105	120	135	164	115	133	104
ENSRNOG00000025087	0	0	0	0	0	0	0
ENSRNOG00000025088	0	0	0	1	0	1	0
ENSRNOG00000025094	4	2	5	5	1	2	1
ENSRNOG00000025100	129	143	95	145	154	137	125
ENSRNOG00000025108	9	7	10	10	10	13	5
ENSRNOG00000025110	15	14	14	21	21	10	6
ENSRNOG00000025111	16	21	21	32	27	17	21
ENSRNOG00000025115	21.00002	24.00004	19	32	25	36	20
ENSRNOG00000025117	3	1	2	4	3	2	3
ENSRNOG00000025119	0	0	0	0	0	0	0
ENSRNOG00000025120	5	3	1	4	2	5	10
ENSRNOG00000025121	2	4	3	4	4	5	3
ENSRNOG00000025122	0	0	0	0	0	1.00156	0
ENSRNOG00000025126	112	113	103	151	130	137	97
ENSRNOG00000025130	28	25	14.0176	26	19.5561	26	17
ENSRNOG00000025140	259.00007	260.00016	256.00025	304.0002	259.00002	263.999556	235.000466
ENSRNOG00000025141	167	129	176	169	152	161	151
ENSRNOG00000025142	312	331	268	341	347	325	328
ENSRNOG00000025143	96	82	62	101	89	85	95
ENSRNOG00000025145	610	593.9998	697	709	626	587	563.0005
ENSRNOG00000025151	106	119.00043	114.00009	148.000530018	121	117.99993	116.9999493
ENSRNOG00000025154	0	0	0	0	0	0	0
ENSRNOG00000025155	1325.789	1588.516	1157.062	1948.804	1611.101	1604.84	1352.604
ENSRNOG00000025156	411	453.5	404	440	353	376.5	507.5
ENSRNOG00000025157	9.24522	10.3163	8.93574	6.97714	6.72479	7.85574	5.73948
ENSRNOG00000025160	12	14	5	16	13	14	5
ENSRNOG00000025163	0	0	0	0	0	0	0
ENSRNOG00000025164	10.0093	4.03138	6.02261	9.0764	15.0506	10.06	12.0751
ENSRNOG00000025167	1066	1222	954	1283	1214	1172	1080
ENSRNOG00000025174	1443.207	1581.252	1428.068	2161.419	1752.497	1888.033	1282.021
ENSRNOG00000025179	80.306	69.5756	82.0295	40.7387	44.7657	37.7997	64.9994
ENSRNOG00000025181	586.99973	625.00002	595.99952	752.99995	624.00003	620.00032	619.99991
ENSRNOG00000025184	135.97	135.634	118.27	175.781	156.599	166.031	126.968
ENSRNOG00000025185	1397	1659	1348	1855	1562	1534	1401
ENSRNOG00000025189	134	147	146	180	133	122	149
ENSRNOG00000025198	457	437	475	599	540	528	419
ENSRNOG00000025200	7	2.20093	2	0	2	5.45598	2
ENSRNOG00000025209	2134	2683	1903	3194	2817	2859	2078
ENSRNOG00000025211	4	8.79907	10	4	3	6.54402	4
ENSRNOG00000025212	10.9926	15.3361	26.3176	19.4173	8.65606	10.8421	14.0137
ENSRNOG00000025214	0	0	0	0	0	0	0
ENSRNOG00000025216	336.3	337.386	331.234	376.748	299.671	292.211	347.369
ENSRNOG00000025217	0	0	0	0	0	0	0
ENSRNOG00000025219	0	0	0	0	0	0	0
ENSRNOG00000025220	2	4	2	5	1	1	1
ENSRNOG00000025222	471.929	462.973	436.103	526.517	441.883	437.776	436.979
ENSRNOG00000025231	32	42	25	28	27	29	15
ENSRNOG00000025233	0	0	0	0	0	0	0
ENSRNOG00000025235	14.0602	8.03067	19.1194	22.0883	25.0957	16.1445	17.1079
ENSRNOG00000025238	6	8	4	4	6	9	2
ENSRNOG00000025239	67	66	73	83	70	67	72
ENSRNOG00000025245	631	651	602	778	687	680	634
ENSRNOG00000025247	1	0	2	0	0	3	1
ENSRNOG00000025251	0	0	0	1	0	0	0
ENSRNOG00000025252	192	228	190	242	213	205	213
ENSRNOG00000025254	15	18	18	23	17	11	10
ENSRNOG00000025261	15.6783	26.9272	26.4592	27.022	23.3938	35.0878	34.8779
ENSRNOG00000025269	329.000089	324.9993	242.000225674	386.0003	378.99973769	355	218.00011
ENSRNOG00000025273	0	1	0	0	0	0	2
ENSRNOG00000025274	1341	1490	1226	1620	1452	1501	1330
ENSRNOG00000025278	141	173	141	204	136	160	139
ENSRNOG00000025285	870	935	796	1086	940	949	699
ENSRNOG00000025286	647	691	645	673	600	611	647
ENSRNOG00000025287	1	0	0	0	3	0	0
ENSRNOG00000025290	2	3	7	4	4	1	2
ENSRNOG00000025293	0	0	0	0	0	1	0
ENSRNOG00000025295	529.0003	551.0002	447.9997	637.9995	617.0002	544	544.9995
ENSRNOG00000025296	1783.998	1777	1483.004	2225.996	1996.996	1826.996	1529.005
ENSRNOG00000025297	2	4	3	1	1	0	0
ENSRNOG00000025300	2	1	4	9	5	7	2
ENSRNOG00000025302	254	269	308	331	286	288	291
ENSRNOG00000025310	475	572	538	566	480	504	589
ENSRNOG00000025317	1012.77	1035.82	952.771	1164.36	1020.42	1034.27	892.098
ENSRNOG00000025318	309	274	276	305	305	304	268
ENSRNOG00000025321	0	0	0	0	0	0	0
ENSRNOG00000025324	402.508	463.902	432.734	570.754	449.188	459.456	443.547
ENSRNOG00000025327	94	89	77	146	106	115	117
ENSRNOG00000025332	133.139	146.127	146	183.272	177.413	192.595	144.546
ENSRNOG00000025338	905	962	878	989	902	910	858
ENSRNOG00000025340	0	0	0	0	0	0	0
ENSRNOG00000025344	2	0	1	3	1	0	1
ENSRNOG00000025349	5	0	4	3	5	5	1
ENSRNOG00000025350	975	1274	787	1424	1121	1217	1129
ENSRNOG00000025353	100.165	126.063	94.5978	158.004	121.859	114.091	106.207
ENSRNOG00000025354	61.9637	90.5713	74.8302	94.1459	83.8994	72.8601	82.2908
ENSRNOG00000025359	0	0	0	0	0	0	0
ENSRNOG00000025360	73.6402	82.0388	59.33	69.1274	79.2482	75.829	52.1679
ENSRNOG00000025365	0	5	1	3	0	0	0
ENSRNOG00000025369	0	0	0	0	0	0	0
ENSRNOG00000025370	7	9	2	2	2	6	3
ENSRNOG00000025371	269.99984	252	205.99999	275.00039	279.0001	268.00001	276
ENSRNOG00000025372	551	667	657	820	649	646	495
ENSRNOG00000025375	1	0	0	2	1	1	0
ENSRNOG00000025377	4	1	1	1	0	4	2
ENSRNOG00000025378	12	11	8	20	20	18	17
ENSRNOG00000025383	12821.6362	12810.1000088466	12790.6000509255	14367.0066	13047.5000000453	12208.0000023192	11146.2
ENSRNOG00000025384	164.269	168.254	160.43	156.254	157.237	176.386	171.306
ENSRNOG00000025385	429	395	373	404	378	343	376
ENSRNOG00000025388	957.00001	981.00021	958.00042	1006.00274	783.00003	743.00017	1035.00349
ENSRNOG00000025394	1429	1697	1356	2129	1846	1807	1330
ENSRNOG00000025404	27.2333	30.5143	27.6965	30.8838	25.4224	16.3856	29.4402
ENSRNOG00000025406	164.379	186.19	170.185	250.408	201.328	187.635	139.554
ENSRNOG00000025408	105.5136	86.2673	110.1266	110.3244	129.1287	109.0181	88.0537
ENSRNOG00000025415	2	2	2	3	0	3	2
ENSRNOG00000025416	244	253	268	315	289	306	265
ENSRNOG00000025418	531	508	470	608	556	550	509
ENSRNOG00000025420	1	0	1	1	1	2	2
ENSRNOG00000025422	0	0	0	0	0	0	0
ENSRNOG00000025423	77.01503	65.00003	53.00635	56	71	78.01449	68.02668
ENSRNOG00000025424	342	456	318	362	314	345	436
ENSRNOG00000025428	114	98	124	160	105	143	110
ENSRNOG00000025430	667	774	729	776	707	698	709
ENSRNOG00000025433	0	0	0	0	0	0	0
ENSRNOG00000025443	4058	4271	3626	3237	3159	3127	3996
ENSRNOG00000025444	3.02265	3.03418	0	3.02295	8.06085	6.0376	3.02213
ENSRNOG00000025448	487	498	427	497	439	400	476
ENSRNOG00000025453	0	0	1	0	1	0	0
ENSRNOG00000025454	110	134	153	167	157	147	111
ENSRNOG00000025459	1936	2142	1973	2269	1996	2055	2097
ENSRNOG00000025460	288.9996	316.0001	316.0005	341.0004	338.0001	295.9999	272
ENSRNOG00000025462	434	454	412	480	392	427	425
ENSRNOG00000025463	2	0	0	1	0	0	1
ENSRNOG00000025473	3	3	4	3	2	2	0
ENSRNOG00000025476	43	40	48	57	63	52	50
ENSRNOG00000025481	3724.557	4086.995	3683.999	4250.997	3992	3768.002	3679.001
ENSRNOG00000025484	236	285	224	278	208	264	240
ENSRNOG00000025487	0	0	0	0	0	0	0
ENSRNOG00000025489	2.17218	4.62223	1.12447	5.80185	0	6.76192	1.09921
ENSRNOG00000025494	4	6	1	7	5	9	0
ENSRNOG00000025496	1904	2214	1809	2597	2356	2198	1766
ENSRNOG00000025497	410	477	425	482	443	459	438
ENSRNOG00000025498	17	14	6	25	11.1765	10	6
ENSRNOG00000025501	6	6	8	5	12	9	6
ENSRNOG00000025502	222	212.00016	225.9998	270.0003	291.9998	226.9999	199
ENSRNOG00000025503	5	3	1	6	6	6	0
ENSRNOG00000025504	1281	1356	1239	1508	1348	1228	1209
ENSRNOG00000025509	301	306	292	365	379	313	260
ENSRNOG00000025512	243	247	209	249	230	248	228
ENSRNOG00000025515	0	0	0	0	0	0	0
ENSRNOG00000025516	0	1	0	0	1	0	0
ENSRNOG00000025518	224	246	214	229	276	276	212
ENSRNOG00000025519	0	0	0	0	0	0	0
ENSRNOG00000025520	0	0	0	0	0	0	0
ENSRNOG00000025522	6	7	3	3	4	3	3
ENSRNOG00000025523	517	520	482	578	534	532	486
ENSRNOG00000025527	261	293	267	337	316	284	225
ENSRNOG00000025528	2439	2678	2490	3084	2711	2505	2182
ENSRNOG00000025534	0	0	0	0	0	0	0
ENSRNOG00000025536	0.0651071	0	0	0	0	0	0
ENSRNOG00000025539	367	369	505	464	366	516	372
ENSRNOG00000025541	0	0	0	0	0	0	0
ENSRNOG00000025545	9	17	17	16	19	19	17
ENSRNOG00000025551	10	9	11	19	18	12	8
ENSRNOG00000025554	504	496	516	684	577	629	513
ENSRNOG00000025558	461.491	533.98	439.086	652.488	511.056	556.719	388.491
ENSRNOG00000025562	2	3.5	2	3	2.5	3	4
ENSRNOG00000025570	1650	1697	1535	1908	1696	1688	1471
ENSRNOG00000025571	0	0	0	0	0	0	0
ENSRNOG00000025580	3258.26	3381.39	3316.74	3585.9	3097.63	3364.66	3385.39
ENSRNOG00000025581	1	8	3	4	1	4	4
ENSRNOG00000025584	5.999996	12	5	0	3	10	6
ENSRNOG00000025587	330	642	348	906	721	707	578
ENSRNOG00000025589	4	4	0	1	1	2	2
ENSRNOG00000025590	5.02112	3.00794	7.02471	4.01976	14.0598	7.02326	2.08432
ENSRNOG00000025592	1878	1960.44	1890.22	1938.64	1734.43	1654.64	1970.65
ENSRNOG00000025594	11	5	8	10	10	7	9
ENSRNOG00000025596	31	40	38	42	42	35	27
ENSRNOG00000025597	2	3.5	1	1	1.5	0.5	0.5
ENSRNOG00000025601	1	1	0	0	1	2	1
ENSRNOG00000025602	2682	2865.56	2757.78	2912.36	2599.57	2486.36	2898.35
ENSRNOG00000025603	15.5279	23.066	27.278	28.058	20.3224	29.0174	25.1597
ENSRNOG00000025604	425	500.726	550	591	512.911	552.764	459
ENSRNOG00000025608	7.05534	4.01043	4.02246	14.0415	8.0542	12.0607	7.02166
ENSRNOG00000025612	15	19	10	24	16	20	12
ENSRNOG00000025615	0	1	1	1	2	0	0
ENSRNOG00000025618	0	0	0	0	0	0	0
ENSRNOG00000025619	168	172	149	156.114	159	198.59	178
ENSRNOG00000025624	43.0618	46.0268	42.0148	71.0772	59.0576	48.1234	40.0242
ENSRNOG00000025625	325.11167	313.175	342.86348	392.1441	331.74527	318.4044	341.27023
ENSRNOG00000025626	1	0	0	0	1	0	0
ENSRNOG00000025629	782	762.9996	650.0005	819.0004	781.9998	719.0003	646.0005
ENSRNOG00000025630	0	1.00208	1.00231	0	1.00228	0	0
ENSRNOG00000025634	126.0001	170	67	223	200	219	170.00009
ENSRNOG00000025637	0	0	0	0	0	0	0
ENSRNOG00000025638	0	0	0	2	0	0	1
ENSRNOG00000025639	0	0	0	0	0	0	1
ENSRNOG00000025640	1	0	0	0	0	1	0
ENSRNOG00000025641	12.344	10.2211	11.2188	9.0973	18.6187	7.17272	11.2479
ENSRNOG00000025643	3	1	0	1	2	0	3
ENSRNOG00000025644	190	240	216	226	216	230	192
ENSRNOG00000025645	0	0	0	0	0	0	0
ENSRNOG00000025648	33.8887	23.55169	34.4394	56.54276	41.7768	46.1362	45.6924
ENSRNOG00000025651	186.486	222.406	201.879	247.28	229.935	209.475	175.114
ENSRNOG00000025669	182	241	163	265	196	211	205
ENSRNOG00000025670	5	8	2	5	6	4	3
ENSRNOG00000025672	45	21	32	44	37	54	35
ENSRNOG00000025676	40	64	41	48	57	62	39
ENSRNOG00000025679	954	1134	888	1172	1058	1040	942
ENSRNOG00000025687	0	0	0	0	0	0	3
ENSRNOG00000025689	373.079	461.485	336.968	429.827	370.143	386.897	413.84
ENSRNOG00000025691	517.439	480.488	492.469	588.145	448.269	458.443	456.228
ENSRNOG00000025693	1	0	1	0	2	1	1
ENSRNOG00000025695	1349.47	1614.3	1263.87	1949.47	1680.49	1733.49	1324
ENSRNOG00000025701	916.00022	1057.00056	977	1086	906	841	1059
ENSRNOG00000025702	675	883	719	902	751	849	731
ENSRNOG00000025704	61	92	75	118	60	72	64
ENSRNOG00000025705	2047	2244	2005	2498	2139	2243	2112
ENSRNOG00000025710	1	8	7	6	5	15	6
ENSRNOG00000025711	291.814	371.503	317.442	383.947	316.113	334.582	352.283
ENSRNOG00000025713	0	0	0	0	0	0	0
ENSRNOG00000025715	3186	3151	2804	2996	2759	2738	3008
ENSRNOG00000025716	267	288	246	286	222	279	293
ENSRNOG00000025720	1	0	2	1	1	0	0
ENSRNOG00000025721	0	0	0	0	0	0	0
ENSRNOG00000025724	333.835	251.766	236.62	328.755	395.386	364.423	225.936
ENSRNOG00000025725	0	0	0	0	0	0	0
ENSRNOG00000025726	6	3	6	2	4	6	5
ENSRNOG00000025728	3	1	1	6	3	1	2
ENSRNOG00000025730	1602.00288	1704.99718	1560.00205	1880.9962	1745.00296	1558.00343	1552.99748
ENSRNOG00000025731	124.262	84.6155	126.971	143.422	85.0507	126.733	78.35
ENSRNOG00000025735	103	106.00039	112.99995	137.0002	124.99975	119.9998	115.0001
ENSRNOG00000025736	47.1715	74.3742	63.9399	69.3181	49.247	67.5292	53.3891
ENSRNOG00000025742	622	680	596	723	655	609	576
ENSRNOG00000025745	5	1	3	0	1	5	1
ENSRNOG00000025757	296428	318716	252897	396632	377220	331673	242185
ENSRNOG00000025764	1.00925	0	2.01008	0	2.01493	2.01059	4.02315
ENSRNOG00000025767	1.00143	8.01174	4.03061	3.00804	3.03429	3.01452	4.01231
ENSRNOG00000025768	1262	1479	1303	1709	1512	1508	1248
ENSRNOG00000025781	222	229	223	264	214	210	199
ENSRNOG00000025787	1	0	0	0	1	0	0
ENSRNOG00000025791	2526.00043	2736.99398	2496.99342	3129.99354	2796.002496	2715.99344	2441.99738
ENSRNOG00000025792	1790	1877	1630	1962	1659	1665	1473
ENSRNOG00000025793	238	278	261	366	285	291.9996	214.9999
ENSRNOG00000025794	0	0	0	0	0	0	0
ENSRNOG00000025796	87	92	74	113	119	106	105
ENSRNOG00000025797	0	0	0	0	0	0	0
ENSRNOG00000025799	0	0	0	0	0	0	0
ENSRNOG00000025805	0	0	1	0	0	0	0
ENSRNOG00000025806	407.0006	410.0004	374.0002	459	460.0003	398.0002	400.0007
ENSRNOG00000025808	569.237	630.724	530.004	720.643	580.097	587.594	540.252
ENSRNOG00000025809	0	0	0	1.04877	0	1	0
ENSRNOG00000025810	1570.33	1855.48	1606.24	1752	1411.1	1333.16	1831.28
ENSRNOG00000025811	95	84	73	120	96	105	94
ENSRNOG00000025815	1017.74	1203.34	963.906	1355.8	1127.45	1200.61	1149.44
ENSRNOG00000025818	521	536	439	570	491	480	485
ENSRNOG00000025819	0	0	2	0	0	0	0
ENSRNOG00000025823	13	9	9	18	11	13	10
ENSRNOG00000025832	1488	1744	1295	1859	1753	1676	1528
ENSRNOG00000025843	906	959	845	891	868	876	865
ENSRNOG00000025848	6	7	4	5	5	7	3
ENSRNOG00000025857	0	0	0	0	0	0	0
ENSRNOG00000025860	0	0	0	0	1	1	0
ENSRNOG00000025862	0	0	0	0	0	0	0
ENSRNOG00000025864	837.9999	945.99989	818.00017	984.0004	807.99966	884.9996	943.99971
ENSRNOG00000025868	119	123	123	141	108	113	78
ENSRNOG00000025881	272.00089	281.00045	248.0001	371	312.99995	327.9997	245.00031
ENSRNOG00000025882	6	5	9	13.00001	10	10	11.000034
ENSRNOG00000025883	42.00004	45	21.99998	39.99999	47.00004	64	35
ENSRNOG00000025889	29.1891	34.2928	39.2983	51.3165	50.2749	43.2859	27.1394
ENSRNOG00000025890	673	780	699	905	787	794	784
ENSRNOG00000025892	1867.5533	1976.1488	2039.4048	2189.7617	2000.9604	1986.8069	1850.1837
ENSRNOG00000025895	3542.51	3564.85	3543.81	3900.87	3672.27	3259.82	3240.29
ENSRNOG00000025898	154.501	129.056	124.873	171.68	168.916	144.717	145.287
ENSRNOG00000025899	900.041	906.389	843.663	1212.16	1022.69	847.275	820.415
ENSRNOG00000025909	1227.00303	1299.99591	1165.9975	1242.00488	990.9998	961.00036	1246.0007
ENSRNOG00000025910	1485	1605	1673	1693	1583	1537	1490
ENSRNOG00000025923	960.843	1332.88	733.709	1412.99	1378.59	1292.25	1126.77
ENSRNOG00000025925	1	0	6	0	1	0	0
ENSRNOG00000025926	716	757	641	865	820	696	614
ENSRNOG00000025930	7	10	8	13	10	9	10
ENSRNOG00000025931	0	0	0	0	0	0	0
ENSRNOG00000025934	0	0	0	0	0	0	0
ENSRNOG00000025936	14177.8	14646.9	14613.8	14454.8	12905	12735	14684.2
ENSRNOG00000025937	215.9999	241.0005	259	312	255	290	246
ENSRNOG00000025938	1	0	2	4	3	1	1
ENSRNOG00000025940	1965.37	1905.41	2026.49	2257.08	2015.21	1801.06	1892.37
ENSRNOG00000025946	505	525	509	602	588	556	475
ENSRNOG00000025948	4	8	2	5	1	2	2
ENSRNOG00000025949	0	0	0	0	1	0	0
ENSRNOG00000025951	0	0	0	0	0	0	0
ENSRNOG00000025953	0	0	0	0	0	0	0
ENSRNOG00000025957	0	7	1	0	0	0	1
ENSRNOG00000025959	2	5	4	3	1	5	4
ENSRNOG00000025964	0	1.00807	0	0	0	0	0
ENSRNOG00000025970	76	93	84	109	90	97	67
ENSRNOG00000025979	52.0848	36.0087	43.1613	52.1034	43.0584	61.0349	43.992
ENSRNOG00000025980	50	48	37	39	51	37	35
ENSRNOG00000025981	379.14	418.215	458.144	409.923	311.308	381.151	360.144
ENSRNOG00000025982	0	0	0	0	0	0	0
ENSRNOG00000025987	7	3	3	3	4	2	2
ENSRNOG00000025990	1	0	0	1	0	0	0
ENSRNOG00000025991	570	569	574	662	649	554	509
ENSRNOG00000025994	24	30	20	55	17	32	27
ENSRNOG00000025997	417	411	432	536	485	445	431
ENSRNOG00000025998	13	11	12	13	17	17	11
ENSRNOG00000026005	685	832	713	823	759	805	719
ENSRNOG00000026008	413	429	394	471	451	420	316
ENSRNOG00000026023	188	213	176	226	183	180	188
ENSRNOG00000026025	6	0	0	4	0	1	0
ENSRNOG00000026033	0	0	0	0	0	0	0
ENSRNOG00000026035	0	0	0	0	1	2	0
ENSRNOG00000026036	1	1	0	1	0	0	0
ENSRNOG00000026037	106	136	80	109	101	93	82
ENSRNOG00000026039	1	1	1	3	3	7	2
ENSRNOG00000026040	20	25	28	21	23	31	20
ENSRNOG00000026044	156.476	203.52	242.151	226.493	176.585	213.783	218.599
ENSRNOG00000026046	0	0	0	1	0	0	1
ENSRNOG00000026048	2097.996	2313.996	1907.998	2790.004	2490.004	2430.999	2066.997
ENSRNOG00000026049	446	472	445	473	474	464	444
ENSRNOG00000026050	206	218.9999	178.0000873	241	174.9996	182.00000745498	157
ENSRNOG00000026051	6.54447	6.32948	3.01574	4.02965	4.32259	9.39774	2.15319
ENSRNOG00000026053	16	33	41	37	35	32	35
ENSRNOG00000026055	0	0	0	0	0	0	0
ENSRNOG00000026056	13	12	3	5	7	5	19.99998
ENSRNOG00000026059	749.47689	877.59054	776.39607	951.03392	907.5107	902.57292	885.1682
ENSRNOG00000026060	14	12	12	11	16	13	7
ENSRNOG00000026061	8.29213	13.2816	17.3814	10.2266	20.362	27.5341	16.4468
ENSRNOG00000026065	4	1	5	5	6	8	7
ENSRNOG00000026067	4	1	1	0	0	1	0
ENSRNOG00000026080	7	10	11	5	12	9	21
ENSRNOG00000026085	303	356	325	387	350	348	329
ENSRNOG00000026086	0	0	0	0	0	0	0
ENSRNOG00000026087	1	0	0	0	0	0	0
ENSRNOG00000026091	1	3	4	0	2	2	1
ENSRNOG00000026094	0	0	0	0	0	0	0
ENSRNOG00000026096	0	0	0	0	0	0	0
ENSRNOG00000026108	852	957	781	1191	958	1069	804
ENSRNOG00000026109	2914.58	3103.95	2705.17	3084.79	2599.93	2652.63	3018.74
ENSRNOG00000026110	44.2135	42.93407	44.8285	41.9487	42.8342	50.2917	34.8366
